timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2022-12-31T00:00:00.000Z";"2022-12-31T23:59:59.999Z";"2022-12-31T16:02:00.000Z";"2022-12-31T04:55:00.000Z";"2781";9.8810050924;10.151166848;9.6926241684;9.9610387455;285758573.06;3658820467.9;"2022-12-31T23:59:59.999Z"
"2022-12-30T00:00:00.000Z";"2022-12-30T23:59:59.999Z";"2022-12-30T00:52:00.000Z";"2022-12-30T08:43:00.000Z";"2781";9.6519146971;10.0217716391;9.0627148593;9.8801770229;837030648.08;3629128152.17;"2022-12-30T23:59:59.999Z"
"2022-12-29T00:00:00.000Z";"2022-12-29T23:59:59.999Z";"2022-12-29T00:07:00.000Z";"2022-12-29T20:40:00.000Z";"2781";9.755774913;9.8271290884;8.1412683001;9.651783433;772500177.21;3543974932.88;"2022-12-29T23:59:59.999Z"
"2022-12-28T00:00:00.000Z";"2022-12-28T23:59:59.999Z";"2022-12-28T00:05:00.000Z";"2022-12-28T21:43:00.000Z";"2781";11.0848629228;11.098109379;9.5229491014;9.7559061535;468728777.36;3582216472.52;"2022-12-28T23:59:59.999Z"
"2022-12-27T00:00:00.000Z";"2022-12-27T23:59:59.999Z";"2022-12-27T00:04:00.000Z";"2022-12-27T18:10:00.000Z";"2781";11.3091785385;11.3907084694;10.7662097838;11.0854302305;223332960.61;4070407409.03;"2022-12-27T23:59:59.999Z"
"2022-12-26T00:00:00.000Z";"2022-12-26T23:59:59.999Z";"2022-12-26T02:10:00.000Z";"2022-12-26T16:07:00.000Z";"2781";11.3876901936;11.4534102887;11.1384637812;11.3066110368;132410400.8;4150156916.47;"2022-12-26T23:59:59.999Z"
"2022-12-25T00:00:00.000Z";"2022-12-25T23:59:59.999Z";"2022-12-25T06:37:00.000Z";"2022-12-25T14:41:00.000Z";"2781";11.4445343111;11.5340256239;11.2748296568;11.3879025247;105389060.48;4180006175.81;"2022-12-25T23:59:59.999Z"
"2022-12-24T00:00:00.000Z";"2022-12-24T23:59:59.999Z";"2022-12-24T00:00:00.000Z";"2022-12-24T06:16:00.000Z";"2781";11.786255434;11.786255434;11.239623954;11.444276433;202780776.14;4199217231.55;"2022-12-24T23:59:59.999Z"
"2022-12-23T00:00:00.000Z";"2022-12-23T23:59:59.999Z";"2022-12-23T03:25:00.000Z";"2022-12-23T00:22:00.000Z";"2781";11.7945225807;12.0846759893;11.7555848772;11.7861656151;157181374.44;4324676760.62;"2022-12-23T23:59:59.999Z"
"2022-12-22T00:00:00.000Z";"2022-12-22T23:59:59.999Z";"2022-12-22T01:16:00.000Z";"2022-12-22T23:34:00.000Z";"2781";12.1298646341;12.1685940003;11.7201089696;11.7948289616;181200151.24;4326607964.26;"2022-12-22T23:59:59.999Z"
"2022-12-21T00:00:00.000Z";"2022-12-21T23:59:59.999Z";"2022-12-21T00:00:00.000Z";"2022-12-21T20:12:00.000Z";"2781";12.279061424;12.279061424;11.9295966557;12.1289849647;167974882.33;4449190607.54;"2022-12-21T23:59:59.999Z"
"2022-12-20T00:00:00.000Z";"2022-12-20T23:59:59.999Z";"2022-12-20T15:35:00.000Z";"2022-12-20T00:16:00.000Z";"2781";11.9345211549;12.4364500812;11.8753889484;12.2805145235;177388341.83;4504786633.32;"2022-12-20T23:59:59.999Z"
"2022-12-19T00:00:00.000Z";"2022-12-19T23:59:59.999Z";"2022-12-19T01:51:00.000Z";"2022-12-19T22:44:00.000Z";"2781";12.4158496888;12.5669231933;11.73770979;11.9326553546;206060594.73;4375662115.19;"2022-12-19T23:59:59.999Z"
"2022-12-18T00:00:00.000Z";"2022-12-18T23:59:59.999Z";"2022-12-18T04:34:00.000Z";"2022-12-18T10:09:00.000Z";"2781";12.5046843412;12.5689316453;12.312157661;12.413119594;110722042.49;4551858596.61;"2022-12-18T23:59:59.999Z"
"2022-12-17T00:00:00.000Z";"2022-12-17T23:59:59.999Z";"2022-12-17T23:52:00.000Z";"2022-12-17T02:29:00.000Z";"2781";12.2657988061;12.5119414738;11.9878075304;12.504404332;222801054.58;4583736807.05;"2022-12-17T23:59:59.999Z"
"2022-12-16T00:00:00.000Z";"2022-12-16T23:59:59.999Z";"2022-12-16T02:41:00.000Z";"2022-12-16T23:35:00.000Z";"2781";14.0219391806;14.1450124844;12.1476800354;12.2666063989;358747839.73;4496435712.94;"2022-12-16T23:59:59.999Z"
"2022-12-15T00:00:00.000Z";"2022-12-15T23:59:59.999Z";"2022-12-15T03:49:00.000Z";"2022-12-15T16:52:00.000Z";"2781";14.1403175133;14.4671636418;13.9090639227;14.0215108542;272679086.76;5139781836.49;"2022-12-15T23:59:59.999Z"
"2022-12-14T00:00:00.000Z";"2022-12-14T23:59:59.999Z";"2022-12-14T18:28:00.000Z";"2022-12-14T05:55:00.000Z";"2781";13.8361781043;14.8876670397;13.8310617623;13.9528507214;452767138.28;5114626402.49;"2022-12-14T23:59:59.999Z"
"2022-12-13T00:00:00.000Z";"2022-12-13T23:59:59.999Z";"2022-12-13T14:02:00.000Z";"2022-12-13T07:25:00.000Z";"2781";13.3182469465;14.0576503545;12.8289716953;13.8339855013;315949878.13;5068968361.49;"2022-12-13T23:59:59.999Z"
"2022-12-12T00:00:00.000Z";"2022-12-12T23:59:59.999Z";"2022-12-12T00:07:00.000Z";"2022-12-12T04:11:00.000Z";"2781";13.4267512129;13.4580849457;12.9511569469;13.3185442701;205298705.21;4880019004.93;"2022-12-12T23:59:59.999Z"
"2022-12-11T00:00:00.000Z";"2022-12-11T23:59:59.999Z";"2022-12-11T19:13:00.000Z";"2022-12-11T23:47:00.000Z";"2781";13.5762142046;13.77830517;13.4133595043;13.4278095152;117436002.22;4918327638.73;"2022-12-11T23:59:59.999Z"
"2022-12-10T00:00:00.000Z";"2022-12-10T23:59:59.999Z";"2022-12-10T05:05:00.000Z";"2022-12-10T00:15:00.000Z";"2781";13.5813155683;13.6957872567;13.5684080607;13.5769958303;109293690.99;4970727968.11;"2022-12-10T23:59:59.999Z"
"2022-12-09T00:00:00.000Z";"2022-12-09T23:59:59.999Z";"2022-12-09T09:50:00.000Z";"2022-12-09T22:18:00.000Z";"2781";13.6890740325;13.9798918406;13.536895831;13.5801883007;211833041.19;4971563353.08;"2022-12-09T23:59:59.999Z"
"2022-12-08T00:00:00.000Z";"2022-12-08T23:59:59.999Z";"2022-12-08T20:05:00.000Z";"2022-12-08T06:14:00.000Z";"2781";13.5198291316;13.7530174896;13.310490897;13.6892216165;195918912.7;5009720672.43;"2022-12-08T23:59:59.999Z"
"2022-12-07T00:00:00.000Z";"2022-12-07T23:59:59.999Z";"2022-12-07T00:10:00.000Z";"2022-12-07T22:37:00.000Z";"2781";14.2923672712;14.3106302223;13.4974251709;13.5196527201;223134812.09;4930063882.89;"2022-12-07T23:59:59.999Z"
"2022-12-06T00:00:00.000Z";"2022-12-06T23:59:59.999Z";"2022-12-06T04:10:00.000Z";"2022-12-06T00:02:00.000Z";"2781";13.830924633;14.3229127398;13.8286526546;14.2888551665;279979830.43;5200609281.19;"2022-12-06T23:59:59.999Z"
"2022-12-05T00:00:00.000Z";"2022-12-05T23:59:59.999Z";"2022-12-05T02:58:00.000Z";"2022-12-05T19:35:00.000Z";"2781";13.7161005913;14.1353196893;13.6302262303;13.8311131414;335440746.72;5034021317.98;"2022-12-05T23:59:59.999Z"
"2022-12-04T00:00:00.000Z";"2022-12-04T23:59:59.999Z";"2022-12-04T23:54:00.000Z";"2022-12-04T00:02:00.000Z";"2781";13.3017781237;13.7240184624;13.2993678132;13.7182186848;141802482.94;4991178196.81;"2022-12-04T23:59:59.999Z"
"2022-12-03T00:00:00.000Z";"2022-12-03T23:59:59.999Z";"2022-12-03T00:07:00.000Z";"2022-12-03T22:47:00.000Z";"2781";13.7167831089;13.7307089568;13.2784017967;13.3024576068;161314094.14;4839921670.21;"2022-12-03T23:59:59.999Z"
"2022-12-02T00:00:00.000Z";"2022-12-02T23:59:59.999Z";"2022-12-02T21:27:00.000Z";"2022-12-02T04:16:00.000Z";"2781";13.4825860202;13.7730519944;13.3770794985;13.7156396997;245049935.94;4988527058.3;"2022-12-02T23:59:59.999Z"
"2022-12-01T00:00:00.000Z";"2022-12-01T23:59:59.999Z";"2022-12-01T00:03:00.000Z";"2022-12-01T21:10:00.000Z";"2781";14.1334515858;14.1543239326;13.4411850961;13.4809680675;232200064.72;4903185919.93;"2022-12-01T23:59:59.999Z"
"2022-11-30T00:00:00.000Z";"2022-11-30T23:59:59.999Z";"2022-11-30T23:26:00.000Z";"2022-11-30T17:41:00.000Z";"2781";13.3710240712;14.2194496303;13.3082852544;14.1154452841;331594403.07;5127151961.43;"2022-11-30T23:59:59.999Z"
"2022-11-29T00:00:00.000Z";"2022-11-29T23:59:59.999Z";"2022-11-29T08:55:00.000Z";"2022-11-29T00:16:00.000Z";"2781";13.4034234647;13.8974731389;13.2801281984;13.3697342831;265372932.85;4856299843.72;"2022-11-29T23:59:59.999Z"
"2022-11-28T00:00:00.000Z";"2022-11-28T23:59:59.999Z";"2022-11-28T00:25:00.000Z";"2022-11-28T03:01:00.000Z";"2781";14.1131320792;14.1450768891;12.8248410256;13.4045178141;447463511.24;4867955078.61;"2022-11-28T23:59:59.999Z"
"2022-11-27T00:00:00.000Z";"2022-11-27T23:59:59.999Z";"2022-11-27T22:52:00.000Z";"2022-11-27T01:04:00.000Z";"2781";14.1595374065;14.4094656802;14.0829661369;14.1157673783;225035409.15;5124488709.72;"2022-11-27T23:59:59.999Z"
"2022-11-26T00:00:00.000Z";"2022-11-26T23:59:59.999Z";"2022-11-26T10:58:00.000Z";"2022-11-26T00:07:00.000Z";"2781";14.0628001271;14.8878094736;14.0312484319;14.1591944673;333271817.62;5140267406.25;"2022-11-26T23:59:59.999Z"
"2022-11-25T00:00:00.000Z";"2022-11-25T23:59:59.999Z";"2022-11-25T00:01:00.000Z";"2022-11-25T05:20:00.000Z";"2781";14.5806283014;14.5811732622;13.9615068509;14.0631380074;323667942.72;5103645623.03;"2022-11-25T23:59:59.999Z"
"2022-11-24T00:00:00.000Z";"2022-11-24T23:59:59.999Z";"2022-11-24T02:25:00.000Z";"2022-11-24T11:31:00.000Z";"2781";14.3530030757;14.8540097524;13.9168565969;14.5823513161;620159371.9;5292084937.85;"2022-11-24T23:59:59.999Z"
"2022-11-23T00:00:00.000Z";"2022-11-23T23:59:59.999Z";"2022-11-23T23:47:00.000Z";"2022-11-23T00:19:00.000Z";"2781";12.4379195621;14.4024548429;12.4276330097;14.3515119274;859905329.35;5206479874.57;"2022-11-23T23:59:59.999Z"
"2022-11-22T00:00:00.000Z";"2022-11-22T23:59:59.999Z";"2022-11-22T23:46:00.000Z";"2022-11-22T12:13:00.000Z";"2781";11.8425154619;12.4656276341;11.0106517439;12.4356254959;529418278.39;4511441152.23;"2022-11-22T23:59:59.999Z"
"2022-11-21T00:00:00.000Z";"2022-11-21T23:59:59.999Z";"2022-11-21T00:02:00.000Z";"2022-11-21T19:47:00.000Z";"2781";12.2541215306;12.2575979852;11.3416384054;11.8462090875;504498729.26;4296086534.19;"2022-11-21T23:59:59.999Z"
"2022-11-20T00:00:00.000Z";"2022-11-20T23:59:59.999Z";"2022-11-20T04:41:00.000Z";"2022-11-20T22:05:00.000Z";"2781";12.8523124123;13.4167336228;12.2033080395;12.2528326467;508411732.18;4443562134.91;"2022-11-20T23:59:59.999Z"
"2022-11-19T00:00:00.000Z";"2022-11-19T23:59:59.999Z";"2022-11-19T00:02:00.000Z";"2022-11-19T14:51:00.000Z";"2781";13.2473903643;13.2553527592;12.6445807192;12.8510137944;314294255.49;4660507539.68;"2022-11-19T23:59:59.999Z"
"2022-11-18T00:00:00.000Z";"2022-11-18T23:59:59.999Z";"2022-11-18T00:20:00.000Z";"2022-11-18T19:20:00.000Z";"2781";13.6388446771;13.7906318326;13.0391684102;13.2474968827;357193045.54;4815626853.08;"2022-11-18T23:59:59.999Z"
"2022-11-17T00:00:00.000Z";"2022-11-17T23:59:59.999Z";"2022-11-17T00:38:00.000Z";"2022-11-17T13:50:00.000Z";"2781";14.2860232304;14.463689587;13.0782550411;13.6387351435;673219779.91;4942583108.57;"2022-11-17T23:59:59.999Z"
"2022-11-16T00:00:00.000Z";"2022-11-16T23:59:59.999Z";"2022-11-16T08:22:00.000Z";"2022-11-16T16:05:00.000Z";"2781";14.299586593;14.5621069612;13.7119642644;14.2855076736;487495993.03;5175158919.04;"2022-11-16T23:59:59.999Z"
"2022-11-15T00:00:00.000Z";"2022-11-15T23:59:59.999Z";"2022-11-15T13:35:00.000Z";"2022-11-15T01:05:00.000Z";"2781";13.9996269785;14.9698628028;13.9320358227;14.3012940348;833458644.87;5180801275.87;"2022-11-15T23:59:59.999Z"
"2022-11-14T00:00:00.000Z";"2022-11-14T23:59:59.999Z";"2022-11-14T13:31:00.000Z";"2022-11-14T02:17:00.000Z";"2781";13.1657126086;14.8899875518;12.2546180528;14.0013564783;1365413449.18;5072306279.4;"2022-11-14T23:59:59.999Z"
"2022-11-13T00:00:00.000Z";"2022-11-13T23:59:59.999Z";"2022-11-13T00:28:00.000Z";"2022-11-13T23:55:00.000Z";"2781";14.5375618424;14.6608879835;13.1226644471;13.1645285773;880792311.29;4775608030.78;"2022-11-13T23:59:59.999Z"
"2022-11-12T00:00:00.000Z";"2022-11-12T23:59:59.999Z";"2022-11-12T00:03:00.000Z";"2022-11-12T23:58:00.000Z";"2781";16.3402830456;16.4084342411;14.538012958;14.5390009059;866923654.88;5272294844.86;"2022-11-12T23:59:59.999Z"
