close,low,rsi_14,open,marketCap,marketCap_log,high,ma_7_close,volume_log,year,month,day,weekday
-1.4718019936788977,-1.494992918206566,0.4680697872549456,-1.4635461667568115,-1.3743211265539934,-3.047534361579512,-1.4540682937928708,-1.4939180248731088,-4.911221832195131,-1.868106117431896,1.0156082848318047,1.1674497492300924,0.0007220653271177847
-1.464667687662216,-1.4880738704239744,0.9289515845863467,-1.4699518152588624,-1.3688810056490306,-2.9660506021692115,-1.4486905576193603,-1.4884912729605324,-4.38263997679366,-1.868106117431896,1.0156082848318047,1.2812751411927503,0.5008726485774295
-1.4664290520277297,-1.4870891656442937,0.6387547394536721,-1.46252825467736,-1.370224101747496,-2.9856331410317067,-1.4520862379422665,-1.4850619343764424,-4.712025994690727,-1.868106117431896,1.0156082848318047,1.3951005331554085,1.0010232318277412
-1.467882221244345,-1.4826871126893284,0.7309491797070399,-1.4649381676986148,-1.3713321883456038,-3.0020462836585367,-1.4495927295151139,-1.4832349589748939,-4.37503011757129,-1.868106117431896,1.0156082848318047,1.5089259251180664,1.501173815078053
-1.4737267825459663,-1.5005637577975866,0.6694463285727084,-1.4662041179876204,-1.375788837150626,-3.070553449049221,-1.449887300875374,-1.4814923967329257,-4.508434501145465,-1.868106117431896,1.0156082848318047,1.6227513170807246,-1.4997296844238173
-1.4727255686753198,-1.491120208774275,1.0169298479456967,-1.4726687326651102,-1.3749142049731211,-3.056780133373834,-1.44764692605033,-1.4806060443155946,-4.28539196788196,-1.868106117431896,1.0156082848318047,1.7365767090433828,-0.9995791011735057
-1.4830004954345481,-1.5002016857628617,0.435315367988249,-1.4719032611404719,-1.38276112253285,-3.1867385889595696,-1.4621868535253233,-1.483160920718884,-4.480064148972286,-1.868106117431896,1.3005325478101346,-1.6781850498363597,-0.4994285179231939
-1.4897367630866862,-1.510969841886417,0.41009303362623756,-1.4806741049381897,-1.387905572560026,-3.2807558058964252,-1.4677811468295938,-1.485749415865827,-4.4634426232047595,-1.868106117431896,1.3005325478101346,-1.5643596578737016,0.0007220653271177847
-1.4925997074285133,-1.5118920071026056,0.27658076129296894,-1.488119693023262,-1.3900919897148123,-3.3231867608909202,-1.4759142678112358,-1.4897807973664996,-4.383177202725469,-1.868106117431896,1.3005325478101346,-1.4505342659110436,0.5008726485774295
-1.4959695266535495,-1.5116124972785343,-0.25027098951915644,-1.4906925953691834,-1.392665509385596,-3.375241126806151,-1.4774602926286264,-1.4940443244556254,-4.333184612027729,-1.868106117431896,1.3005325478101346,-1.3367088739483854,1.0010232318277412
-1.4928956982356523,-1.5117229380702746,-0.5276860243369275,-1.494156333505299,-1.3903180368696333,-3.3276649906182136,-1.4783145525879953,-1.4976544775793146,-4.303820529999032,-1.868106117431896,1.3005325478101346,-1.2228834819857275,1.501173815078053
-1.4960570016270762,-1.5133642375327945,-0.4564751217902873,-1.491184269443711,-1.3927323136995915,-3.3766245270346156,-1.4786275817635515,-1.5008773605953922,-4.322883067725334,-1.868106117431896,1.3005325478101346,-1.1090580900230693,-1.4997296844238173
-1.4940854241876347,-1.512461021430089,-0.702227743499676,-1.4935064195893883,-1.391226627324055,-3.3458446542810463,-1.4794708378799462,-1.503960192667324,-4.428086958035963,-1.868106117431896,1.3005325478101346,-0.9952326980604113,-0.9995791011735057
-1.488846414528354,-1.509828226464986,-1.2055359463963684,-1.4925545821311619,-1.387225618575212,-3.267875702806672,-1.4764422336886176,-1.5048039243518347,-3.9404319657793607,-1.868106117431896,1.3005325478101346,-0.8814073060977532,-0.4994285179231939
-1.4886443403137524,-1.5058082598696083,-0.9708835721759608,-1.4881186752769648,-1.3870712954316915,-3.264972565907283,-1.4738049969881977,-1.5046462568077557,-3.917982943254016,-1.868106117431896,1.3005325478101346,-0.767581914135095,0.0007220653271177847
-1.499880481332515,-1.5164134386388566,-1.8484647339543705,-1.4870624754202932,-1.395652283648959,-3.438792962032614,-1.4766678576841,-1.505697078677164,-4.137115920881685,-1.868106117431896,1.3005325478101346,-0.653756522172437,0.5008726485774295
-1.5001974942366618,-1.5199262189426306,-1.818439764284737,-1.497526218066687,-1.3958943845534835,-3.4441029196333868,-1.478351460682053,-1.5063072941375069,-4.3099852878157385,-1.868106117431896,1.3005325478101346,-0.5399311302097789,1.0010232318277412
-1.5076779701662566,-1.527294548787653,-1.9345867079440313,-1.4982212047360346,-1.4016071891111954,-3.5771628797755253,-1.4878001287359817,-1.5084407946182294,-4.143833656982009,-1.868106117431896,1.3005325478101346,-0.42610573824712084,1.501173815078053
-1.4965167563842396,-1.524207104093156,-1.0405424310414102,-1.5053499659999767,-1.3930124946752498,-3.3824449337228937,-1.4832552854710608,-1.5085071502501666,-3.9272125112230585,-1.868106117431896,1.3005325478101346,-0.3122803462844627,-1.4997296844238173
-1.4838606725869512,-1.5137524072481074,-0.45776171261302745,-1.4946490253264622,-1.3833345640698729,-3.1968427408681466,-1.4696702955784748,-1.5070314290242457,-3.671601228106976,-1.868106117431896,1.3005325478101346,-0.19845495432180466,-0.9995791011735057
-1.4893794032291774,-1.5092895873082073,-0.29473520753653953,-1.483362549113869,-1.3875546582745675,-3.2740904092067122,-1.4717999611950612,-1.507108354388274,-3.5079636184206846,-1.868106117431896,1.3005325478101346,-0.08462956235914658,-0.4994285179231939
-1.4932154188300488,-1.522348846853505,-0.18476559092260844,-1.4874572347913786,-1.3904880087584803,-3.331043932801924,-1.4770533916309736,-1.5077680904733441,-3.4967258403421817,-1.868106117431896,1.3005325478101346,0.029195829603511497,0.0007220653271177847
-1.5008488082132028,-1.5178181196827925,-0.361246305056017,-1.4920812038232176,-1.3963251532521253,-3.453612469176521,-1.4818782374701076,-1.507907847465716,-3.4065903813896683,-1.868106117431896,1.3005325478101346,0.1430212215661696,0.5008726485774295
-1.499358339181267,-1.5193840013409714,-0.175626880727354,-1.499095780252578,-1.395185414103354,-3.4286224867285107,-1.486606942886507,-1.507786733625943,-3.408015956862626,-1.868106117431896,1.3005325478101346,0.25684661352882765,1.0010232318277412
-1.5002534321179557,-1.5177584303916136,-0.3425412145584664,-1.4977305405183188,-1.3958698798341036,-3.443564335740926,-1.4843403472610617,-1.5067151625190418,-3.626009736717636,-1.868106117431896,1.3005325478101346,0.3706720054914857,1.501173815078053
-1.4957722047114232,-1.5162751109437307,-0.02912163245271792,-1.4986664490619497,-1.3924431436357658,-3.3706483753544565,-1.482008045128707,-1.5066077026265885,-3.6967605604850893,-1.868106117431896,1.3005325478101346,0.48449739745414383,-1.4997296844238173
-1.495444676812052,-1.51583512035497,-0.09663007904017566,-1.4933962899617015,-1.3921926914025415,-3.365497578195278,-1.4815344653669136,-1.5082796025009086,-3.7992070956664596,-1.868106117431896,1.3005325478101346,0.598322789416802,-0.9995791011735057
-1.490054107544506,-1.5116525259279028,-0.09027880103067623,-1.4934810074875344,-1.3880706002458536,-3.2839039238757586,-1.4704983347374425,-1.508376981441565,-3.656782013738946,-1.868106117431896,1.3005325478101346,0.71214818137946,-0.4994285179231939
-1.496748331002967,-1.5144804792843407,-0.34660178259450786,-1.4878638599806797,-1.39318957425654,-3.386138919777257,-1.4741109038134943,-1.5088868807219096,-3.606214356755318,-1.868106117431896,1.3005325478101346,0.8259735733421181,0.0007220653271177847
-1.499463789113421,-1.5171193576055262,-0.02296775237405424,-1.49483844449928,-1.3952660462407498,-3.4303725421379148,-1.4827143712362423,-1.508686983241396,-3.6412641447921867,-1.868106117431896,1.3005325478101346,0.9397989653047761,0.5008726485774295
-1.498682277073754,-1.5162647500978892,0.023098991388599246,-1.4974967349789676,-1.3946684350626595,-3.417465241537742,-1.4844500842122883,-1.508589408332874,-3.555576520562136,-1.868106117431896,1.3005325478101346,1.0536243572674342,1.0010232318277412
-1.4956240395837885,-1.5170450091740717,0.499774580502411,-1.4967373699327886,-1.3922580293926965,-3.3668390769120022,-1.4818445702335947,-1.5079212558835435,-3.3396234406499903,-1.868106117431896,1.3005325478101346,1.1674497492300924,1.501173815078053
-1.49821912783596,-1.5156946539151432,-0.12817483816430314,-1.4933132686795838,-1.394204300685829,-3.40754062839657,-1.4807184023081514,-1.5082744161884682,-3.3203822937326,-1.868106117431896,1.3005325478101346,1.2812751411927503,-1.4997296844238173
-1.4898642455654438,-1.5163498172197447,-0.37414264322720375,-1.4963280386426214,-1.3878022901556097,-3.278789972176394,-1.475346816227346,-1.5074690019190538,-3.362021126911566,-1.868106117431896,1.3005325478101346,1.3951005331554085,-0.9995791011735057
-1.4979929843859698,-1.518329595947246,-0.4969949860372621,-1.4879079070979957,-1.3940310135733605,-3.4038572530970557,-1.4682524655279308,-1.5086148066801333,-3.16514515918035,-1.868106117431896,1.3005325478101346,1.5089259251180664,-0.4994285179231939
-1.4920412838063373,-1.5149126056165205,0.019361276574340152,-1.4953609507672172,-1.3894704708883223,-3.3109637150456397,-1.4782663241022929,-1.5079354464637917,-3.6502022875496616,-1.868106117431896,1.3005325478101346,1.6227513170807246,0.0007220653271177847
-1.4963038356200626,-1.5139815109327284,0.20569952379830195,-1.4902507277520676,-1.392736686146207,-3.3767151312839814,-1.4800055944848785,-1.507479375683279,-3.333766862538696,-1.868106117431896,1.5854568107884646,-1.6781850498363597,0.5008726485774295
-1.4978397354318476,-1.5148700720555928,0.041627360420745385,-1.4946801967684118,-1.393913583626127,-3.4013679187861205,-1.481127240283409,-1.5073577730631627,-3.401323335639709,-1.868106117431896,1.5854568107884646,-1.5643596578737016,1.0010232318277412
-1.4963753723234072,-1.5148139570485026,0.16724076085179979,-1.4957072606757278,-1.3927915041082497,-3.3778516604836013,-1.48138231839998,-1.5074662116555986,-3.224827108573897,-1.868106117431896,1.5854568107884646,-1.4505342659110436,1.501173815078053
-1.4954277280919357,-1.5142581580006806,-0.02088926114255209,-1.4942298637103344,-1.39206536096099,-3.3628877961684043,-1.482523062648652,-1.5070633336187365,-2.947557641868032,-1.868106117431896,1.5854568107884646,-1.3367088739483854,-1.4997296844238173
-1.497426429798926,-1.5139432715054428,-0.15048251327148587,-1.4937195546203452,-1.3935968864893973,-3.39468139136507,-1.4820290880936344,-1.508154770968366,-3.0826863136199676,-1.868106117431896,1.5854568107884646,-1.2228834819857275,-0.9995791011735057
-1.4645435917696306,-1.5135836960603357,0.895980155831382,-1.4961148957221795,-1.3684001089850317,-2.959120022940582,-1.4207608454058014,-1.503327076310748,-2.0637249211307944,-1.868106117431896,1.5854568107884646,-1.1090580900230693,-0.4994285179231939
-1.4231885487499172,-1.4811916390123716,1.8533138248063419,-1.4599990602002144,-1.3367114298846343,-2.576021800877771,-1.3647311327448,-1.4933896766991364,-1.8479811071784114,-1.868106117431896,1.5854568107884646,-0.9952326980604113,0.0007220653271177847
-1.4191243451164905,-1.4559019875926702,2.00409981050769,-1.4201118036597227,-1.3335971980761578,-2.5444844051971867,-1.3995810560799025,-1.4822504904587328,-2.3937716619366967,-1.868106117431896,1.5854568107884646,-0.8814073060977532,0.5008726485774295
-1.4164509311997138,-1.433632585164266,2.0190535638288307,-1.4157019952946222,-1.3315486690187281,-2.5242048789854485,-1.397696429457934,-1.4705037810374846,-2.553504035371965,-1.868106117431896,1.5854568107884646,-0.767581914135095,1.0010232318277412
-1.4186734160086945,-1.4627942303274966,1.9003875199386926,-1.4153248453032166,-1.3332516630544131,-2.541038376772227,-1.402842715629109,-1.4592891881840475,-2.5268024913351543,-1.868106117431896,1.5854568107884646,-0.653756522172437,1.501173815078053
-1.389047163649663,-1.4308275005668682,2.2014307469572705,-1.4158856472378596,-1.3105502719285638,-2.334804932853869,-1.3817623075834897,-1.4439354599856622,-2.447414684457945,-1.868106117431896,1.5854568107884646,-0.5399311302097789,-1.4997296844238173
-1.3099903596410978,-1.4122678218948634,2.4452302883482577,-1.3907645418501575,-1.2499722670051008,-1.9178212583590488,-1.3042831662308292,-1.416883126781147,-1.774365162623119,-1.868106117431896,1.5854568107884646,-0.42610573824712084,-0.9995791011735057
-1.0100402936509396,-1.3436349489805894,2.8289973090845133,-1.3081928040714976,-1.0201327625898697,-1.0385851574598544,-0.9670143785119448,-1.3512854291079894,-0.8024495932157476,-1.868106117431896,1.5854568107884646,-0.3122803462844627,-0.4994285179231939
-0.9683370633225341,-1.0472879603663316,2.836745957223092,-1.008956223949399,-0.9881772681023905,-0.9564066118057553,-0.9032603443885544,-1.2856374781453537,-0.7255831902471133,-1.868106117431896,1.5854568107884646,-0.19845495432180466,0.0007220653271177847
-0.9431251977031893,-1.0663887981814588,2.8859316702429694,-0.9759181856528999,-0.9688584829764917,-0.9094533407046792,-0.9560212680256337,-1.216937320646069,-0.9711275256409961,-1.868106117431896,1.5854568107884646,-0.08462956235914658,0.5008726485774295
-0.3383603816537674,-0.9296592196478511,2.925251279235172,-0.9425345253542049,-0.5054518527286963,-0.13764886196885037,-0.3444135860311755,-1.0613383222974697,-0.3011832046426414,-1.868106117431896,1.5854568107884646,0.029195829603511497,1.0010232318277412
-0.3410863226669348,-0.3508441505559214,2.9113441660373405,-0.2897468088164575,-0.5075406509030891,-0.14017937889114931,-0.21299840014219742,-0.9058119869372593,-0.29678154270097107,-1.868106117431896,1.5854568107884646,0.1430212215661696,1.501173815078053
-0.056334562812010554,-0.42107820273484103,2.9182785788997743,-0.3337094137965351,-0.2893469757270129,0.09779607122942534,-0.0341441738493492,-0.713463815566838,-0.23007510992910662,-1.868106117431896,1.5854568107884646,0.25684661352882765,-1.4997296844238173
0.020260456162561002,-0.15262294052436468,2.9274912113983227,-0.06026617422406391,-0.2306553841820325,0.1541546972763033,0.19394914358737692,-0.5214709494957724,-0.574488046425693,-1.868106117431896,1.5854568107884646,0.3706720054914857,-0.9995791011735057
0.0892639590206383,-0.2768605531197746,2.9279382997024213,0.02141395742562349,-0.17778073183511556,0.2026474672182228,0.02964543237777168,-0.36281021300374616,-0.34620557267848995,-1.868106117431896,1.5854568107884646,0.48449739745414383,-0.4994285179231939
-0.009532032736571907,-0.1673024873031224,2.5644857089282502,0.12692228944382672,-0.2534840776810903,0.1325632036712556,0.7426025471315603,-0.22442749326503156,-0.06239388961646684,-1.868106117431896,1.5854568107884646,0.598322789416802,0.0007220653271177847
-0.24331088387889155,-0.7791329249846869,1.857263107945316,-0.018933109607856758,-0.432619305368028,-0.05275239520788122,-0.05171161378874082,-0.12342446869818569,-0.007969711256808608,-1.868106117431896,1.5854568107884646,0.71214818137946,0.5008726485774295
0.18786342000288045,-0.3016516181118318,2.0620956615938897,-0.20060510076300261,-0.10222807043218839,0.26854491011860787,0.29443731968180215,-0.0474754712049318,0.006713780732208736,-1.868106117431896,1.5854568107884646,0.8259735733421181,1.0010232318277412
-0.34046249638645604,-0.3985353987370763,1.107550682357489,0.17798721681980098,-0.5070626174902011,-0.13959975989845697,0.12220614066541645,-0.047385435405594374,-0.5881082419684606,-1.868106117431896,1.5854568107884646,0.9397989653047761,1.501173815078053
-0.3754254551783542,-0.3974024130192862,1.036722407559015,-0.32239169776509874,-0.5338532727073667,-0.17254678534730453,-0.19990449294797508,-0.09343928798344582,-0.7383661300916098,-1.868106117431896,1.5854568107884646,1.0536243572674342,-1.4997296844238173
-0.2854379344424834,-0.41379748142532863,1.0441217720816365,-0.35486389769927024,-0.46489955081736833,-0.08960200830863554,-0.08073197306642288,-0.1375602232749732,-0.4868459937505148,-1.868106117431896,1.5854568107884646,1.1674497492300924,-0.9995791011735057
-0.3193600040004296,-0.32355463018416036,0.7667583550941593,-0.2843150424627638,-0.4908926176796952,-0.12016505932200582,-0.21500538347871764,-0.19653623356844208,-0.8075514936105578,-1.868106117431896,1.5854568107884646,1.2812751411927503,-0.4994285179231939
-0.14500306758225653,-0.4345280944527061,0.8743321183362363,-0.32185975474275785,-0.35729007262761986,0.028872947436982828,-0.1940194575729877,-0.21608854050232115,-0.49207697383166693,-1.868106117431896,1.5854568107884646,1.3951005331554085,0.0007220653271177847
-0.33572260062008275,-0.3451967965865086,0.5952327335559796,-0.14275961444200821,-0.5034306027499134,-0.13520551218846508,-0.15556316806045076,-0.22942616837287397,-0.5371567360188524,-1.868106117431896,1.5854568107884646,1.5089259251180664,0.5008726485774295
-0.3335458404713378,-0.4753139754519555,-0.03421185628100664,-0.3342176270312197,-0.5017626818207648,-0.13319321266325143,-0.2968901294546708,-0.30468029122335427,-0.5074868820289998,-1.868106117431896,1.5854568107884646,1.6227513170807246,1.0010232318277412
-0.050811442829790936,-0.34791681655652457,0.3019843799633533,-0.34196385923134076,-0.28511482121066023,0.10195450992358387,-0.08770786686675792,-0.2628754411363044,-0.21830304301270814,-1.868106117431896,1.5854568107884646,1.7365767090433828,1.501173815078053
0.18459158352718702,-0.036270159360598374,0.24939618342619835,-0.05214048567507417,-0.10473514784779746,0.26641822475624544,0.15687180154520589,-0.18204912249597258,0.025829919221043836,-1.2734485635067243,-1.5487100819731647,-1.6781850498363597,-1.4997296844238173
1.0995912046324101,0.2736322105911945,0.9305172540359997,0.198226895891296,0.5963917833205669,0.745417279493216,1.2631582260462988,0.017849806971910562,0.8890643313904794,-1.2734485635067243,-1.5487100819731647,-1.5643596578737016,-0.9995791011735057
1.642787914625763,0.8539269289710608,1.182492680947301,1.0988271196134092,1.0126211920722148,0.9567558798059221,1.5128683959536655,0.30104332061379274,0.6266829892919656,-1.2734485635067243,-1.5487100819731647,-1.4505342659110436,-0.4994285179231939
4.347674431433234,1.8051903265662594,1.993094829014822,1.6501963599742488,3.955415669639291,1.8538096247575246,4.261730861243607,0.9494639185352924,1.187452673100736,-1.2734485635067243,-1.5487100819731647,-1.3367088739483854,0.0007220653271177847
4.347674431433234,4.432511475362033,2.18344121946013,4.345995278879216,4.282271016106372,1.9207851166813612,4.261730861243607,1.6254107463441578,1.187452673100736,-1.2734485635067243,-1.5487100819731647,-1.2228834819857275,0.5008726485774295
4.347674431433234,3.5290151162713577,2.126052896043319,4.345995278879216,3.0934746609445876,1.6556362240348246,4.261730861243607,2.3010434060166527,1.187452673100736,-1.2734485635067243,-1.5487100819731647,-1.1090580900230693,1.0010232318277412
4.347674431433234,3.620086966283576,2.6489766436880213,4.3189214379052645,3.7392874105697453,1.8072593230791416,4.261730861243607,2.9358694849337112,0.9555927783253025,-1.2734485635067243,-1.5487100819731647,-0.9952326980604113,1.501173815078053
3.585216651027806,3.115580980727782,1.953085062191328,4.345995278879216,2.5010249891427643,1.496230158534332,4.261730861243607,3.4266759895312022,0.8542016377402304,-1.2734485635067243,-1.5487100819731647,-0.8814073060977532,-1.4997296844238173
2.6626255171965965,2.1998919192655957,1.2608038005733468,3.657720161319119,1.7940811187763357,1.2712838128112376,3.512241642673505,3.652266106726747,0.7063457657728544,-1.2734485635067243,-1.5487100819731647,-0.767581914135095,-0.9995791011735057
2.824386690632743,1.8950757986160944,1.3214572755188083,2.737907158902298,1.9180320652874248,1.3140706692962492,2.8748310624142257,3.8228042735570287,0.9466446824143089,-1.2734485635067243,-1.5487100819731647,-0.653756522172437,-0.4994285179231939
2.1302479475758918,1.8947184194247615,0.8760724330157639,2.8669077943318837,1.3861419525385803,1.1179261977836121,2.6822255911515485,3.502766833339068,0.5837498868267329,-1.2734485635067243,-1.5487100819731647,-0.5399311302097789,0.0007220653271177847
2.1227208544949385,2.1615759960984438,0.9749687071161148,2.154472184828697,1.3803743754842221,1.1156030528356153,2.10253230784167,3.181643020418586,0.23443353728610847,-1.2734485635067243,-1.5487100819731647,-0.42610573824712084,0.5008726485774295
1.9252918018248404,1.9904047669120621,0.8679819509211177,2.1169274725487024,1.2290923881555265,1.0529134257944102,2.306467217373486,2.83202460391094,0.3768334599010816,-1.2734485635067243,-1.5487100819731647,-0.3122803462844627,1.0010232318277412
1.3064358800877862,1.424578553331974,0.4816941616445472,1.911583173158544,0.7548884379782298,0.8305732666437088,1.7869184630340973,2.3930877515957074,0.2724784833614565,-1.2734485635067243,-1.5487100819731647,-0.19845495432180466,1.501173815078053
0.9982895497524649,0.8330282794197136,0.2696190700530852,1.3103110974789576,0.5187685097951514,0.7012721044391872,1.616253867942053,2.0197209078469913,0.5390960289824386,-1.2734485635067243,-1.5487100819731647,-0.08462956235914658,-1.4997296844238173
0.27929853492535606,-0.13814725146888784,-0.3613581864075893,1.010600213002677,-0.0321649992614361,0.32642786064498036,0.9194367706137593,1.6757393273250385,0.2519634499516569,-1.2734485635067243,-1.5487100819731647,0.029195829603511497,-0.9995791011735057
0.9958824046100326,0.008433035350605158,-0.2879455286798546,0.2567126324176757,0.5169239243431615,0.7002019970186456,1.176427445344588,1.4118343747205653,0.7443098712749515,-1.2734485635067243,-1.5487100819731647,0.1430212215661696,-0.4994285179231939
1.252075942402645,1.0410142797578055,-1.7644582267598818,1.0237374443031295,0.7132345808140376,0.8088024668800002,2.036107685648939,1.2850892841154316,0.7811842326590592,-1.2734485635067243,-1.5487100819731647,0.25684661352882765,0.0007220653271177847
1.1612137520695485,1.0215203773737838,-1.7855033572492094,1.2262387436730682,0.6436105729404338,0.7714583288826807,1.3001902265235457,1.1463165788862981,0.2641563313574303,-1.2734485635067243,-1.5487100819731647,0.3706720054914857,0.5008726485774295
1.3206387674215827,1.2936392954561895,-1.651138283925143,1.1838686842866106,0.7657714921591967,0.8361935745043125,1.319324489930065,1.059048021953661,0.17246727123954608,-1.2734485635067243,-1.5487100819731647,0.48449739745414383,1.0010232318277412
0.8454524161808485,0.858058883938357,-1.758572195876871,1.309586019127893,0.40165551950343564,0.631256550565056,1.2213578544990138,0.9925150528358109,0.08873055739044247,-1.2734485635067243,-1.5487100819731647,0.598322789416802,1.501173815078053
0.8531012725624384,0.6939718455641689,-1.570409402357946,0.8717557480314403,0.40751662483319767,0.6348646855466231,1.1278651046531822,0.9715602726346101,0.16920945352866615,-1.2734485635067243,-1.5487100819731647,0.71214818137946,-1.4997296844238173
0.7568109405374558,0.6603809358851405,-1.3032909427391908,0.8467822389325944,0.33373320666271244,0.5885885011145439,0.8438352448645254,1.04047883614819,-0.15136308669329598,-1.2734485635067243,-1.5487100819731647,0.8259735733421181,-0.9995791011735057
0.8195048171860777,0.8050598182903416,-1.3987676434967546,0.7582132445433599,0.38177296671318367,0.6189309619029584,0.8530705159342109,1.0150225551837864,0.00893651556600904,-1.2734485635067243,-1.5487100819731647,0.9397989653047761,-0.4994285179231939
0.7633884677075614,0.8080477359385433,-1.1231761832116074,0.848191997729763,0.3387733415658214,0.5918100842375117,0.832372679073499,0.944491112718136,-0.24445425823298883,-1.2734485635067243,-1.5487100819731647,1.0536243572674342,0.0007220653271177847
0.6909773453240895,0.5699058651948344,-1.155389133794743,0.7583283694235008,0.2832876914999258,0.5558328691345287,0.747367541943141,0.8766226819008414,-0.20571030727931489,-1.2734485635067243,-1.5487100819731647,1.1674497492300924,0.5008726485774295
0.75173191602607,0.7348112546297609,-0.9881134325100772,0.6869968750901179,0.32984139115609684,0.5860946653334316,0.6946388173883994,0.7945133115255244,-0.4343356131474577,-1.2734485635067243,-1.5487100819731647,1.2812751411927503,1.0010232318277412
0.6524918287980257,0.7375062405067836,-0.6548426764561245,0.7690429496811095,0.2537977063003848,0.5362391769487219,0.7415505205340724,0.7666636340284254,-0.45134459648120523,-1.2734485635067243,-1.5487100819731647,1.3951005331554085,1.501173815078053
0.6018374650585914,0.6683266118863186,-0.4457867578055599,0.6509666945666431,0.2149834715296978,0.5099261792153847,0.6086267524456269,0.7303991506922906,-0.5069585727766703,-1.2734485635067243,-1.5487100819731647,1.5089259251180664,-1.4997296844238173
0.2546631335853596,0.2561575487119547,-0.06944833823035973,0.6046660193276273,-0.051042123082206875,0.3111193350528615,0.5228737174182715,0.6579250010787917,-0.4771378924060606,-1.2734485635067243,-1.5487100819731647,1.6227513170807246,-0.9995791011735057
0.2781491494471365,0.1866133566444574,-1.1945468906999457,0.2621918617351997,-0.03304572386766376,0.3257181833484254,0.20998231521909297,0.5797920467680495,-0.5243492768808856,-1.2734485635067243,-1.5487100819731647,1.7365767090433828,-0.4994285179231939
-0.0007743345670420706,-0.04480902970435298,-2.0305467849254137,0.28913736938801693,-0.2467734238408534,0.13895270922109887,0.3429965236575364,0.4695017129373105,-0.4180595690733559,-1.2734485635067243,-1.2637858189948348,-1.6781850498363597,0.0007220653271177847
-0.1848212366956466,-0.4762182730860962,-2.0776336143803698,-0.006036351224812588,-0.38780107484451803,-0.0034875161062164635,-0.06230978943625519,0.3430991745097288,-0.24145148948902875,-1.2734485635067243,-1.2637858189948348,-1.5643596578737016,0.5008726485774295
-0.06028794557013308,-0.33364830570867904,-2.168040166147103,-0.17571641980983574,-0.29237625268325634,0.09481021872619458,-0.02035747331011804,0.22590171168366877,-0.5526489498711874,-1.2734485635067243,-1.2637858189948348,-1.4505342659110436,1.0010232318277412
-0.28199659631867513,-0.29902813523742533,-2.0387199872804036,-0.057460539385692684,-0.462262573022547,-0.08654668844156746,-0.0630381548849944,0.09102856677227117,-0.8217457779907352,-1.2734485635067243,-1.2637858189948348,-1.3367088739483854,1.501173815078053
-0.5455136238183488,-0.5847470101996486,-2.1926374815521936,-0.2856669897638296,-0.6641849260887753,-0.347997050903667,-0.2934167752420652,-0.0745666888939767,-0.8337864919340704,-1.2734485635067243,-1.2637858189948348,-1.2228834819857275,-1.4997296844238173
