open,high,low,close,volume,marketCap
3.13383751,3.17349913,3.01055105,3.15294678,16.09117336469202,1.3450978570890135
3.15270485,3.20419115,2.93595445,2.95667817,16.20886844784684,1.346884093179092
2.95836068,3.01009535,2.9017903,2.94643322,15.992674611751934,1.3435910005437195
2.94907405,2.97934849,2.83566951,2.89787636,15.86548506860396,1.3416288517165464
2.89816187,2.98583389,2.65739801,2.86102773,16.197458182133488,1.346711596559394
2.86419729,2.87663497,2.45779116,2.62608296,16.579092590849918,1.352404087380338
2.62733511,2.66949457,2.5473028,2.5473028,15.632920161700042,1.3379923446602355
2.54301234,2.58803611,2.42888892,2.51599459,15.772181244220398,1.3401775497034156
2.5191348,2.66262353,2.46732033,2.65764391,15.908076229012797,1.3422879765866176
2.65519989,2.65519989,2.14769193,2.17625031,16.09165636512199,1.3451052191485586
2.17580888,2.39193728,2.09576005,2.29179581,16.280193500214253,1.3479591057561227
2.29998163,2.43061025,2.02852581,2.36522028,16.51901194220171,1.351518294734443
2.36774234,2.62526821,2.31709043,2.53985887,16.30066386399679,1.348266603458483
2.53693313,2.59409546,2.40317166,2.40608988,15.99512373657517,1.3436286012117862
2.40736736,2.45756612,2.34492143,2.42657824,15.785506537645604,1.3403854417678112
2.42611451,2.69863904,2.41586194,2.58707246,16.324294023443183,1.3486209969663447
2.58489141,2.58489141,2.34817094,2.40491019,16.250503453466816,1.3475122972234763
2.40819629,2.4366138,2.24625651,2.31463525,16.06006812825854,1.344623187270168
2.31480004,2.33579578,2.20341796,2.26643616,15.935672119765153,1.34271392332198
2.26520031,2.2656708,2.12792144,2.1493861,16.428350704582787,1.350174375825179
2.14563569,2.23830479,2.13240858,2.20184324,15.704489410579807,1.3391182401291442
2.20274967,2.24884625,2.17832695,2.21426738,15.655133280960632,1.3383424449665606
2.21337207,2.21351195,2.05321062,2.05807954,15.925585724542216,1.342558339856937
2.05810177,2.09786117,1.85415368,1.88867176,16.390337438601907,1.3496082635247726
1.88861172,2.06620621,1.86123476,1.89037825,16.774345959553283,1.3552566820970846
1.89037216,2.08243359,1.88981692,1.95565252,16.253121507939483,1.34755173552758
1.95706771,1.98477147,1.8533095,1.96003515,16.257635456489,1.347619715826961
1.96003515,1.96165021,1.88234354,1.91182801,15.841264927743145,1.3412530926740123
1.91182801,1.92294152,1.76864379,1.78745942,16.022942272560012,1.344055211785701
1.78745942,1.86298989,1.62936547,1.68546625,16.410521724073444,1.3499090516728443
1.68546624,1.74540288,1.60528662,1.71023239,16.481656820427943,1.3509656232689555
1.71023239,1.71902702,1.39457221,1.49005343,16.65398768983206,1.3535029746971148
1.49005346,1.56689179,1.41242636,1.42893639,15.89796490657998,1.342131687256922
1.42893639,1.46731855,1.34221311,1.44133589,15.95890490748826,1.3430718468084948
1.44133589,1.54932692,1.4298941,1.54069959,15.679496016073582,1.3387257482255472
1.54069959,1.63790251,1.5135429,1.5998403,15.743774158514146,1.3397336653390508
1.5998403,1.63017961,1.46769542,1.47407225,15.666536434503875,1.3385219408583175
1.47407225,1.48050074,1.41218556,1.41223396,15.69298557996429,1.3389376781095745
1.41223396,1.41289802,1.28186754,1.39225494,16.249677885332513,1.3474998593227743
1.39225494,1.48617047,1.30382463,1.40521805,16.00426968426742,1.3437689557905923
1.40521805,1.94070665,1.4000105,1.91374,16.931134670085974,1.3575189334633064
1.91374,2.48136883,1.8448312,2.03196386,17.755656396871714,1.3690198576863482
2.03196386,2.26477908,1.97440202,2.15659813,17.0709514204914,1.3595154234243936
2.15659813,2.18931332,1.95875292,2.02865216,16.717515881094617,1.3544304943808132
2.02865214,2.30798752,2.01232067,2.247987,16.598719815256842,1.3526926338792042
2.24798704,2.28414065,1.97416514,2.0021245,16.445811802566553,1.3504338942272485
2.0021245,2.05029785,1.83172821,1.89913759,16.258383435054483,1.3476309782593923
1.89913758,2.06111583,1.89913758,2.02079216,16.2683884306494,1.3477815659720838
2.02079216,2.03349056,1.8752786,1.91701557,15.911636334264767,1.3423429765902726
1.91701557,2.20905889,1.91684762,2.04323394,16.739818488899758,1.3547551234700546
2.04323394,2.36021108,1.99485284,2.25535545,16.913625044081222,1.3572675290858107
2.28108028,2.31818626,2.13258981,2.20218147,16.653077702227293,1.3534896582653204
2.20218147,2.20592249,2.01269296,2.11502872,16.498560787062715,1.3512159025423338
2.11502868,2.17502241,2.01816579,2.07676865,16.133574076670172,1.3457431463057654
2.07676865,2.23039141,2.05697179,2.09539164,16.223715299638283,1.3471083273324416
2.09539164,2.49882755,2.04852394,2.38220531,16.825557102754967,1.3559983413047785
2.38220531,2.40382123,2.05393793,2.14484477,16.613771023046013,1.3529136325643458
2.14484476,2.3515985,2.12031471,2.27637688,16.5555335049472,1.3520572013175447
2.27724054,2.46638443,2.14379452,2.26796698,17.03585039584226,1.3590160340533297
2.26948514,2.47758651,2.18277698,2.27003407,17.0292110912835,1.3589214379403225
2.26653371,2.29170177,1.74149279,1.90303693,17.313175748816196,1.3629286944302923
1.90333468,1.97065316,1.78036344,1.85794881,16.403861591551422,1.3498098503064988
1.85982503,1.93971542,1.81071037,1.88893452,16.271836300448914,1.3478334352659096
1.8879127,1.94388507,1.85722661,1.9151547,15.63025587514514,1.3379503132801254
1.91514202,2.01359128,1.91193024,1.96689116,15.980736618830552,1.3434076222883862
1.96832128,2.13034079,1.93226448,1.97630826,16.368622698892217,1.3492841770882025
1.97726604,2.18743712,1.95669982,2.11540134,16.578669282835186,1.3523978597190136
2.11711685,2.22130954,2.08502961,2.10037052,16.711760710858243,1.3543466406465638
2.09860247,2.1120709,1.84734502,1.85595318,16.014939941816188,1.3439325823199266
1.85596843,1.98072151,1.82549378,1.9787738,15.863304304625718,1.3415950465374262
1.97865844,1.98389847,1.81585445,1.85424895,15.785029877148956,1.3403780088301729
1.8534511,1.89568762,1.80948486,1.83117262,15.675718315531904,1.3386663592982284
1.83122209,1.83158113,1.64510584,1.66535169,16.24067181055457,1.3473641262512475
1.66462243,1.67427719,1.50367604,1.6623035,16.16317610646902,1.3461924626647706
1.66241416,1.66513513,1.54524047,1.57415052,15.634882627749896,1.3380232987912482
1.57236639,1.57670934,1.44060217,1.44458505,15.92861887855449,1.342605138795605
1.44158958,1.53742939,1.44070645,1.4909121,15.773523153225037,1.340198494680262
1.4907147,1.64291571,1.45811848,1.56545586,15.94247361537169,1.3428187709901662
1.56796842,1.62286872,1.52369835,1.5916455,15.975616109653988,1.343328916860426
