timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2020-12-31T00:00:00.000Z";"2020-12-31T23:59:59.999Z";"2020-12-31T10:28:08.000Z";"2020-12-31T13:17:08.000Z";"2781";0.0269443;0.02700117;0.02616798;0.02683307;861613319.35;1922848319.9536655;"2020-12-31T23:59:59.999Z"
"2020-12-30T00:00:00.000Z";"2020-12-30T23:59:59.999Z";"2020-12-30T01:02:08.000Z";"2020-12-30T09:04:08.000Z";"2781";0.02769028;0.02784186;0.02651409;0.02694542;1108455178.19;1930899560.8404148;"2020-12-30T23:59:59.999Z"
"2020-12-29T00:00:00.000Z";"2020-12-29T23:59:59.999Z";"2020-12-29T00:31:07.000Z";"2020-12-29T16:11:07.000Z";"2781";0.02953085;0.03015268;0.02656558;0.02768961;1222238398.78;1984227811.6529157;"2020-12-29T23:59:59.999Z"
"2020-12-28T00:00:00.000Z";"2020-12-28T23:59:59.999Z";"2020-12-28T14:58:07.000Z";"2020-12-28T03:25:09.000Z";"2781";0.02885562;0.0302428;0.02864867;0.02953235;977375508.34;2116278415.7374947;"2020-12-28T23:59:59.999Z"
"2020-12-27T00:00:00.000Z";"2020-12-27T23:59:59.999Z";"2020-12-27T16:43:08.000Z";"2020-12-27T12:14:07.000Z";"2781";0.02774171;0.0308183;0.02683698;0.02884619;1395277093.31;2067107839.199868;"2020-12-27T23:59:59.999Z"
"2020-12-26T00:00:00.000Z";"2020-12-26T23:59:59.999Z";"2020-12-26T00:13:08.000Z";"2020-12-26T10:46:08.000Z";"2781";0.02850263;0.02857445;0.02731587;0.02773811;841956308.33;1987703766.0928547;"2020-12-26T23:59:59.999Z"
"2020-12-25T00:00:00.000Z";"2020-12-25T23:59:59.999Z";"2020-12-25T11:37:08.000Z";"2020-12-25T05:55:09.000Z";"2781";0.02769271;0.02939579;0.0271192;0.02849727;1092567728.81;2042104956.2025123;"2020-12-25T23:59:59.999Z"
"2020-12-24T00:00:00.000Z";"2020-12-24T23:59:59.999Z";"2020-12-24T23:59:08.000Z";"2020-12-24T00:46:08.000Z";"2781";0.02482846;0.02769736;0.02427384;0.02769736;999870119.73;1984783399.4165967;"2020-12-24T23:59:59.999Z"
"2020-12-23T00:00:00.000Z";"2020-12-23T23:59:59.999Z";"2020-12-23T01:07:07.000Z";"2020-12-23T22:25:13.000Z";"2781";0.02887892;0.02900638;0.02413375;0.02481996;1027482137.65;1778589858.3172975;"2020-12-23T23:59:59.999Z"
"2020-12-22T00:00:00.000Z";"2020-12-22T23:59:59.999Z";"2020-12-22T00:29:07.000Z";"2020-12-22T08:31:07.000Z";"2781";0.02936872;0.02956359;0.02788057;0.02889393;974116413.95;2070529165.384083;"2020-12-22T23:59:59.999Z"
"2020-12-21T00:00:00.000Z";"2020-12-21T23:59:59.999Z";"2020-12-21T01:56:08.000Z";"2020-12-21T12:13:07.000Z";"2781";0.03122931;0.03180619;0.02918061;0.02938003;947004005.36;2105363173.2460437;"2020-12-21T23:59:59.999Z"
"2020-12-20T00:00:00.000Z";"2020-12-20T23:59:59.999Z";"2020-12-20T15:31:07.000Z";"2020-12-20T04:19:07.000Z";"2781";0.03128406;0.03267605;0.0306047;0.03122526;976931378.66;2237591259.6539345;"2020-12-20T23:59:59.999Z"
"2020-12-19T00:00:00.000Z";"2020-12-19T23:59:59.999Z";"2020-12-19T10:08:07.000Z";"2020-12-19T01:29:07.000Z";"2781";0.03110969;0.03195671;0.0309018;0.03129003;615092280.66;2242232953.087314;"2020-12-19T23:59:59.999Z"
"2020-12-18T00:00:00.000Z";"2020-12-18T23:59:59.999Z";"2020-12-18T10:01:08.000Z";"2020-12-18T00:25:08.000Z";"2781";0.03071065;0.03136316;0.03014104;0.03111274;816502608.2;2229527961.154152;"2020-12-18T23:59:59.999Z"
"2020-12-17T00:00:00.000Z";"2020-12-17T23:59:59.999Z";"2020-12-17T16:37:07.000Z";"2020-12-17T21:32:07.000Z";"2781";0.03119053;0.03236327;0.03048581;0.03070782;1226706408.73;2200511997.8858123;"2020-12-17T23:59:59.999Z"
"2020-12-16T00:00:00.000Z";"2020-12-16T23:59:59.999Z";"2020-12-16T23:58:07.000Z";"2020-12-16T01:46:07.000Z";"2781";0.02921033;0.03117789;0.02885956;0.03117615;760891772.36;2234072422.2362385;"2020-12-16T23:59:59.999Z"
