timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-12-31T00:00:00.000Z";"2024-12-31T23:59:59.999Z";"2024-12-31T14:23:00.000Z";"2024-12-31T05:22:00.000Z";"2781";2.0575454081;2.1409735782;2.0141318939;2.0801277081;4725443243.95;119420209569.32;"2024-12-31T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2024-12-30T23:59:59.999Z";"2024-12-30T01:40:00.000Z";"2024-12-30T15:35:00.000Z";"2781";2.0931889766;2.1431894728;2.0002308153;2.0575710817;6671570513.41;118124149020.16;"2024-12-30T23:59:59.999Z"
"2024-12-29T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-29T08:02:00.000Z";"2024-12-29T22:25:00.000Z";"2781";2.1808330058;2.1928132921;2.0719509383;2.0931804832;3053146361.92;120170454381.05;"2024-12-29T23:59:59.999Z"
"2024-12-28T00:00:00.000Z";"2024-12-28T23:59:59.999Z";"2024-12-28T22:28:00.000Z";"2024-12-28T01:36:00.000Z";"2781";2.1416666068;2.1994918673;2.1350058235;2.1808244997;2759395789.43;125202117997.73;"2024-12-28T23:59:59.999Z"
"2024-12-27T00:00:00.000Z";"2024-12-27T23:59:59.999Z";"2024-12-27T09:41:00.000Z";"2024-12-27T16:25:00.000Z";"2781";2.1543300948;2.2313156061;2.1235104846;2.1416502486;5426840158.93;122953566138.72;"2024-12-27T23:59:59.999Z"
"2024-12-26T00:00:00.000Z";"2024-12-26T23:59:59.999Z";"2024-12-26T00:20:00.000Z";"2024-12-26T21:16:00.000Z";"2781";2.2958954012;2.3119794187;2.1341146812;2.1543387918;5466927247.28;123680579861.7;"2024-12-26T23:59:59.999Z"
"2024-12-25T00:00:00.000Z";"2024-12-25T23:59:59.999Z";"2024-12-25T10:26:00.000Z";"2024-12-25T16:40:00.000Z";"2781";2.3246337419;2.3278114548;2.2637639968;2.2959703158;3967858676.65;131445476912.91;"2024-12-25T23:59:59.999Z"
"2024-12-24T00:00:00.000Z";"2024-12-24T23:59:59.999Z";"2024-12-24T18:19:00.000Z";"2024-12-24T02:22:00.000Z";"2781";2.2572833079;2.3461924073;2.2144898799;2.3246243465;5976090472.17;133090815327.25;"2024-12-24T23:59:59.999Z"
"2024-12-23T00:00:00.000Z";"2024-12-23T23:59:59.999Z";"2024-12-23T21:18:00.000Z";"2024-12-23T02:19:00.000Z";"2781";2.1994391704;2.2684517766;2.1352617462;2.2572624941;10144129668.05;129234842661.84;"2024-12-23T23:59:59.999Z"
"2024-12-22T00:00:00.000Z";"2024-12-22T23:59:59.999Z";"2024-12-22T09:49:00.000Z";"2024-12-22T20:12:00.000Z";"2781";2.2377937685;2.2909213825;2.1670875512;2.1993315893;11275662704.83;125923128093.43;"2024-12-22T23:59:59.999Z"
