timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2019-06-29T00:00:00.000Z";"2019-06-29T23:59:59.999Z";"2019-06-29T23:57:00.000Z";"2019-06-29T04:06:01.000Z";"2781";0.4278769539;0.4297107763;0.4059579317;0.4293776274;1775096156.15;18277144071.2141;"2019-06-29T23:59:59.999Z"
"2019-06-28T00:00:00.000Z";"2019-06-28T23:59:59.999Z";"2019-06-28T23:54:00.000Z";"2019-06-28T03:20:00.000Z";"2781";0.4090274778;0.427993913;0.4021582325;0.4273153692;1974643650.96;18189360758.3163;"2019-06-28T23:59:59.999Z"
"2019-06-27T00:00:00.000Z";"2019-06-27T23:59:59.999Z";"2019-06-27T00:39:00.000Z";"2019-06-27T17:32:00.000Z";"2781";0.4677007485;0.4706478144;0.3953869145;0.4087543891;3038678718.98;17399283013.5691;"2019-06-27T23:59:59.999Z"
"2019-06-26T00:00:00.000Z";"2019-06-26T23:59:59.999Z";"2019-06-26T12:53:00.000Z";"2019-06-26T21:31:01.000Z";"2781";0.4684441575;0.4943099622;0.4608437852;0.4674510343;3581004665.11;19897799406.7628;"2019-06-26T23:59:59.999Z"
"2019-06-25T00:00:00.000Z";"2019-06-25T23:59:59.999Z";"2019-06-25T17:54:00.000Z";"2019-06-25T22:16:00.000Z";"2781";0.4705338625;0.4735532314;0.4588751582;0.4682290347;1958460938.41;19930916235.7823;"2019-06-25T23:59:59.999Z"
"2019-06-24T00:00:00.000Z";"2019-06-24T23:59:59.999Z";"2019-06-24T23:57:01.000Z";"2019-06-24T00:27:00.000Z";"2781";0.4685639074;0.472181245;0.4521615996;0.4700877399;1641873590.81;20010034989.2651;"2019-06-24T23:59:59.999Z"
"2019-06-23T00:00:00.000Z";"2019-06-23T23:59:59.999Z";"2019-06-23T01:17:00.000Z";"2019-06-23T23:34:00.000Z";"2781";0.4748582793;0.4881332475;0.465423744;0.4682910202;2114801632.19;19903281582.0599;"2019-06-23T23:59:59.999Z"
"2019-06-22T00:00:00.000Z";"2019-06-22T23:59:59.999Z";"2019-06-22T14:32:00.000Z";"2019-06-22T00:29:00.000Z";"2781";0.4436287398;0.5054671025;0.4425709231;0.4747643087;3641363867.05;20178408967.9602;"2019-06-22T23:59:59.999Z"
"2019-06-21T00:00:00.000Z";"2019-06-21T23:59:59.999Z";"2019-06-21T10:40:00.000Z";"2019-06-21T00:03:00.000Z";"2781";0.4298128116;0.4463117536;0.429535046;0.4431883645;1546835769.37;18836369763.8561;"2019-06-21T23:59:59.999Z"
"2019-06-20T00:00:00.000Z";"2019-06-20T23:59:59.999Z";"2019-06-20T00:01:00.000Z";"2019-06-20T20:07:00.000Z";"2781";0.4365654333;0.4367141153;0.42350425;0.4298228806;1296288449.12;18268310634.2652;"2019-06-20T23:59:59.999Z"
